,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-18 21:31:01.434353920,TASK_BEGIN,9,0.9629761095416196,0.2152549750555029,2.1465563133834515,-0.5147541068052137,1.0032659642339934,-0.297353461007897,-6.337456466450384,1.6688598345510055,2,2024-09-18 21:31:00.322729980,1726695060.3227303,2024-09-18 21:31:00.322730240,0,0.0,0.1,0.1,[1. 0.],[0.38959098 0.61040902],"[ 0.98611111  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8175743958480742,0,0
2,2,2024-09-18 21:31:01.509797120,TASK_BEGIN,9,0.9872914539870914,0.1884999170650366,2.0413948093127563,-0.2002747316432944,1.0496971725816429,-0.2886846037160875,-6.749082362984815,1.4968368343085627,2,2024-09-18 21:31:00.322729980,1726695060.3227303,2024-09-18 21:31:00.322730240,0,0.0,0.1,0.1,[1. 0.],[0.38959098 0.61040902],"[ 0.98611111  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8175743958480742,0,0
3,3,2024-09-18 21:31:01.566379264,TASK_BEGIN,9,1.0089666170868554,0.1609015271706855,1.9516449293145932,0.0935213123141262,1.095035505938564,-0.2816061372148713,-7.162195493094547,1.342173397473085,2,2024-09-18 21:31:00.322729980,1726695060.3227303,2024-09-18 21:31:00.322730240,0,0.0,0.1,0.1,[1. 0.],[0.38959098 0.61040902],"[ 0.98611111  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8175743958480742,0,0
4,4,2024-09-18 21:31:01.643173120,TASK_BEGIN,9,1.0257646044280178,0.1322478248891748,1.8808277690845625,0.3589053588685292,1.1380221387041587,-0.2762918031930606,-7.573036876686601,1.2106612645814303,2,2024-09-18 21:31:00.322729980,1726695060.3227303,2024-09-18 21:31:00.322730240,0,0.0,0.1,0.1,[1. 0.],[0.38959098 0.61040902],"[ 0.98611111  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8175743958480742,0,0
5,5,2024-09-18 21:31:01.713434112,TASK_BEGIN,9,1.0353526778044932,0.1025025580147983,1.830330973797323,0.5898390945926645,1.1771774738611884,-0.2727022755957371,-7.979436062486593,1.1069783984216015,2,2024-09-18 21:31:00.322729980,1726695060.3227303,2024-09-18 21:31:00.322730240,0,0.0,0.1,0.1,[1. 0.],[0.38959098 0.61040902],"[ 0.98611111  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8175743958480742,0,0
6,6,2024-09-18 21:31:01.780347904,TASK_BEGIN,9,1.0353641402620273,0.0718716500761877,1.7989579783931573,0.7822696740738939,1.2108658470329752,-0.270589407084316,-8.380982270874053,1.0346187172935986,2,2024-09-18 21:31:00.330701172,1726695060.3307014,2024-09-18 21:31:00.330701312,0,0.0,0.1,0.199,[1. 0.],[0.41012351 0.58987649],"[ 0.97222222  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.44726562 -0.7         0.43333333]",0.8124713456136169,0,0
7,7,2024-09-18 21:31:02.724631040,TASK_BEGIN,9,1.0235429635650266,0.0408357321061224,1.7828642071413483,0.9342733622908872,1.2374235629394994,-0.2695173408020145,-8.77879073037699,0.9958726196507908,2,2024-09-18 21:31:01.804426025,1726695061.804426,2024-09-18 21:31:01.804425984,0,0.0,-1.0,1.5769663034560253,[1. 0.],[2.99795215e-04 9.99700205e-01],"[ 0.56944444  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.743125    1.         -0.53333333]",0.9440333003886143,1,2
8,8,2024-09-18 21:31:02.790615040,TASK_BEGIN,9,0.9979732374353708,0.0101305782553312,1.7760288542987712,1.0460236063858943,1.2553304852291076,-0.2689063411425463,-9.17472687953176,0.9917668999570504,2,2024-09-18 21:31:01.804426025,1726695061.804426,2024-09-18 21:31:01.804425984,0,0.0,-1.0,1.5769663034560253,[1. 0.],[2.99795215e-04 9.99700205e-01],"[ 0.56944444  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.743125    1.         -0.53333333]",0.9440333003886143,1,2
9,9,2024-09-18 21:31:02.860041984,TASK_BEGIN,9,0.9573319655471004,-0.0193164748648233,1.7713179432239856,1.1195524781264097,1.2633809616079177,-0.2680962516277375,-9.570384347942507,1.021958373808475,2,2024-09-18 21:31:01.804426025,1726695061.804426,2024-09-18 21:31:01.804425984,0,0.0,-1.0,1.5769663034560253,[1. 0.],[2.99795215e-04 9.99700205e-01],"[ 0.56944444  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.743125    1.         -0.53333333]",0.9440333003886143,1,2
10,10,2024-09-18 21:31:02.927375872,TASK_BEGIN,9,0.9010880847809518,-0.0464744475416713,1.761918856541829,1.1583385426093982,1.260808356308816,-0.2664098840932279,-9.966140096071038,1.0846334259276629,2,2024-09-18 21:31:01.804426025,1726695061.804426,2024-09-18 21:31:01.804425984,0,0.0,-1.0,1.5769663034560253,[1. 0.],[2.99795215e-04 9.99700205e-01],"[ 0.56944444  0.3125      0.5078125   1.          0.          1.
  1.          0.          1.          0.743125    1.         -0.53333333]",0.9440333003886143,1,2
