,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-14 19:46:47.983422208,TASK_BEGIN,3,-0.031674227659578,-0.0004740987614932,-2.034124242192657,0.2403164965472775,0.0470420477038003,0.4124387713160496,-1.866441995064786,-0.223328968619152,1,2024-09-14 19:45:25.514375000,1726343125.514376,2024-09-14 19:45:25.514375936,0,1.0,0.1,2.1432185919278113,[0. 1.],[0.44057832 0.55942168],"[ 0.66666667  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.32617188 -0.8         0.5       ]",0.8359758928366036,0,0
2,2,2024-09-14 19:46:48.051201792,TASK_BEGIN,3,0.0611184618531813,-0.0186215528491799,-1.9087011725204184,0.2061363012016616,0.2485110440932461,0.3563169388684274,-1.425509432404914,-0.1366682925600386,1,2024-09-14 19:45:25.514375000,1726343125.514376,2024-09-14 19:45:25.514375936,0,1.0,0.1,2.1432185919278113,[0. 1.],[0.44057832 0.55942168],"[ 0.66666667  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.32617188 -0.8         0.5       ]",0.8359758928366036,0,0
3,3,2024-09-14 19:46:48.105452032,TASK_BEGIN,3,0.148466875587522,-0.0358878277670955,-1.801722587254161,0.1771804392050732,0.4404840673922909,0.3031870993982512,-1.010225430682757,-0.054602602747115,1,2024-09-14 19:45:25.514375000,1726343125.514376,2024-09-14 19:45:25.514375936,0,1.0,0.1,2.1432185919278113,[0. 1.],[0.44057832 0.55942168],"[ 0.66666667  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.32617188 -0.8         0.5       ]",0.8359758928366036,0,0
4,4,2024-09-14 19:46:48.186674176,TASK_BEGIN,3,0.2282423761310965,-0.0518914819657125,-1.7180424239463512,0.1550769987728214,0.6185887315553481,0.254421057968117,-0.6306619896308744,0.021134759344007,1,2024-09-14 19:45:25.514375000,1726343125.514376,2024-09-14 19:45:25.514375936,0,1.0,0.1,2.1432185919278113,[0. 1.],[0.44057832 0.55942168],"[ 0.66666667  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.32617188 -0.8         0.5       ]",0.8359758928366036,0,0
5,5,2024-09-14 19:46:48.245094912,TASK_BEGIN,3,0.298808839527388,-0.0662887965097913,-1.6599021945637422,0.1408390013086556,0.7792942176400106,0.2111010504464989,-0.2941323279669232,0.0890542774148818,1,2024-09-14 19:45:25.514375000,1726343125.514376,2024-09-14 19:45:25.514375936,0,1.0,0.1,2.1432185919278113,[0. 1.],[0.44057832 0.55942168],"[ 0.66666667  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.32617188 -0.8         0.5       ]",0.8359758928366036,0,0
6,6,2024-09-14 19:46:48.322262016,TASK_BEGIN,3,0.3590005041341316,-0.0787625907270428,-1.626844294844488,0.1347829451082406,0.919999589737249,0.1739846827218996,-0.0051675408121778,0.1479430866145104,1,2024-09-14 19:45:25.514375000,1726343125.514376,2024-09-14 19:45:25.514375936,0,1.0,0.1,2.1432185919278113,[0. 1.],[0.44057832 0.55942168],"[ 0.66666667  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.32617188 -0.8         0.5       ]",0.8359758928366036,0,0
7,7,2024-09-14 19:46:48.389957888,TASK_BEGIN,3,0.4080951469705169,-0.0890197391107538,-1.6160150556823012,0.1365098637128268,1.0390451723959124,0.1435020541422206,0.2342337614457827,0.1969013087573578,1,2024-09-14 19:45:25.514375000,1726343125.514376,2024-09-14 19:45:25.514375936,0,1.0,0.1,2.1432185919278113,[0. 1.],[0.44057832 0.55942168],"[ 0.66666667  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.32617188 -0.8         0.5       ]",0.8359758928366036,0,0
8,8,2024-09-14 19:46:49.332516864,TASK_BEGIN,3,0.4458181884303752,-0.0968044273786158,-1.622742843585976,0.1449636064580397,1.1356773200252128,0.1197750773350287,0.4244200468086287,0.2353492436714266,1,2024-09-14 19:45:26.670304932,1726343126.670305,2024-09-14 19:45:26.670305024,0,1.0,0.1,3.764746051088,[0. 1.],[9.99820999e-01 1.79001165e-04],"[ 0.34722222  0.2734375   0.46875     0.84722222  0.3125      0.5078125
  1.          0.          1.          0.3359375  -0.8         0.5       ]",1.0091544166095787,1,2
9,9,2024-09-14 19:46:49.400364032,TASK_BEGIN,3,0.472364794355478,-0.1019221784073766,-1.6412430836157013,0.1585665338276751,1.2099730358955658,0.1026506040470425,0.5679939220065897,0.2629895692046611,1,2024-09-14 19:45:26.670304932,1726343126.670305,2024-09-14 19:45:26.670305024,0,1.0,0.1,3.764746051088,[0. 1.],[9.99820999e-01 1.79001165e-04],"[ 0.34722222  0.2734375   0.46875     0.84722222  0.3125      0.5078125
  1.          0.          1.          0.3359375  -0.8         0.5       ]",1.0091544166095787,1,2
10,10,2024-09-14 19:46:49.468199936,TASK_BEGIN,3,0.4883989488846354,-0.1042643232994638,-1.665374084945686,0.1754153892202891,1.262727202682338,0.0917411333993165,0.6695658574118474,0.279748307344976,1,2024-09-14 19:45:26.670304932,1726343126.670305,2024-09-14 19:45:26.670305024,0,1.0,0.1,3.764746051088,[0. 1.],[9.99820999e-01 1.79001165e-04],"[ 0.34722222  0.2734375   0.46875     0.84722222  0.3125      0.5078125
  1.          0.          1.          0.3359375  -0.8         0.5       ]",1.0091544166095787,1,2
